Date,Close,High,Low,Open,Volume
2015-05-04,28.742265701293945,29.15989069247487,28.644000997486668,28.92092848933361,203953200
2015-05-05,28.094623565673828,28.686440570180817,28.090156057797344,28.619441582873787,197085600
2015-05-06,27.918190002441406,28.306779636346235,27.549699039185473,28.264346837614443,288564000
2015-05-07,28.09087562561035,28.27476919935701,27.812791325039594,27.980986729477593,175763600
2015-05-08,28.62012481689453,28.62012481689453,28.281490992395174,28.40931940534275,222201600
2015-05-11,28.328590393066406,28.606672974255993,28.173850078151617,28.568549094369533,168143200
2015-05-12,28.227672576904297,28.454174472680343,27.992198343941556,28.167121277698104,192640000
2015-05-13,28.259069442749023,28.523696932639684,28.22767310589522,28.29046577960283,138776800
2015-05-14,28.91839599609375,28.91839599609375,28.51697113449011,28.573036269582165,180814000
2015-05-15,28.878032684326172,29.039500558010683,28.752447320781446,28.945311535352136,152832000
2015-05-18,29.196475982666016,29.31533377773786,28.786078843817585,28.79056501210627,203531600
2015-05-19,29.169570922851562,29.351221417987176,29.0731371084552,29.308611366645366,178532800
2015-05-20,29.16731834411621,29.37363758118634,29.005850519984204,29.153863262429123,145819600
2015-05-21,29.46558952331543,29.519413279900895,29.115743660369798,29.169567416955264,158921600
2015-05-22,29.723487854003906,29.819921657140842,29.46783099774743,29.512685839361247,182384000
2015-05-26,29.06865119934082,29.80647032013867,28.956520925099333,29.736950097620053,282790400
2015-05-27,29.611360549926758,29.660698143072093,29.165084260036185,29.230118311758137,183332800
2015-05-28,29.55303955078125,29.59116341371143,29.40054409906053,29.570980796032387,122933200
2015-05-29,29.216663360595703,29.4790477861014,29.131443258964264,29.42971019272997,203538000
2015-06-01,29.27496910095215,29.465591926874144,29.16508362746622,29.216662593019702,128451200
2015-06-02,29.1449031829834,29.30188488682264,29.001376564909734,29.122475758744436,134670400
2015-06-03,29.18077278137207,29.364668018883705,29.131435201646674,29.301875357768363,123934000
2015-06-04,29.010339736938477,29.283937833143533,28.90942319173519,29.05967732293898,153800400
2015-06-05,28.851112365722656,29.084345205321515,28.786078325454806,29.04173516220574,142507200
2015-06-08,28.660493850708008,28.976701990945653,28.44296088234116,28.907178358441183,210699200
2015-06-09,28.575279235839844,28.723292021999566,28.171611267260324,28.41381136401914,224301600
2015-06-10,28.9027042388916,29.0058621879515,28.671714407523737,28.687412579464038,156349200
2015-06-11,28.83766746520996,29.194240969905525,28.812998664271877,28.96998038753927,141563600
2015-06-12,28.519216537475586,28.779359622324986,28.505761450663506,28.747963279115215,147544800
2015-06-15,28.46314811706543,28.534911423420617,28.19179306144201,28.27925453759451,175955600
2015-06-16,28.61564064025879,28.67170576757551,28.3398011720048,28.48781221841555,125976400
2015-06-17,28.548368453979492,28.678438271522495,28.422781383597965,28.642557473536485,131672400
2015-06-18,28.678443908691406,28.774876031756488,28.530432807575547,28.532675892569394,141628800
2015-06-19,28.391382217407227,28.664980332574395,28.346530796646586,28.640311537864434,218867600
2015-06-22,28.61788558959961,28.718802140958196,28.49902778569709,28.590973710783715,136157200
2015-06-23,28.487810134887695,28.617881631382634,28.45417071876359,28.588728383260023,121075600
2015-06-24,28.730022430419922,29.1090233500807,28.508004940008107,28.52818757051263,221123600
2015-06-25,28.59321403503418,28.974456204445893,28.59321403503418,28.89820845495229,127752400
2015-06-26,28.42502784729004,28.703110480885535,28.371205788426614,28.63134716541017,176267200
2015-06-29,27.92716407775879,28.362230062047647,27.91595207762097,28.135726443209705,196645600
2015-06-30,28.12899398803711,28.283734277272732,28.001165574181705,28.160390320494802,177482800
2015-07-01,28.391382217407227,28.467631685866746,28.254583159823643,28.458661059520214,120955200
2015-07-02,28.35550308227539,28.411568216992972,28.20524722089345,28.35325999781449,108844000
2015-07-06,28.256824493408203,28.30840516396191,27.998924562583504,28.019108898355626,112241600
2015-07-07,28.18730926513672,28.290468913508555,27.75672770592408,28.232160691047177,187787200
2015-07-08,27.48760986328125,27.951829037386723,27.48088232192741,27.91594824650895,243046400
2015-07-09,26.926959991455078,27.821758968025282,26.736338895730672,27.774664465150213,314380000
2015-07-10,27.646839141845703,27.774667581412114,27.182619891739044,27.346330839029708,245418000
2015-07-13,28.180578231811523,28.203003941989035,27.88006824032245,28.03929300684639,165762000
2015-07-14,28.169370651245117,28.339809165433373,28.041542193347023,28.26580276586806,127072400
2015-07-15,28.44072151184082,28.51472790040736,28.162638922315423,28.194035260924476,134596800
2015-07-16,28.819719314575195,28.833177820731756,28.559577990959436,28.647039460284496,144889600
2015-07-17,29.06865119934082,29.06865119934082,28.774870428339227,28.947552008815553,184658800
2015-07-20,29.618085861206055,29.81991894231733,29.310846649453726,29.371397942564574,235600800
2015-07-21,29.322065353393555,29.808710310384445,29.225634964554256,29.793013852130155,307025600
2015-07-22,28.08190155029297,28.144694219816735,27.357539344636574,27.357539344636574,461802400
2015-07-23,28.06845474243164,28.501276015109426,28.04602731587073,28.30168423771879,203998000
2015-07-24,27.92043685913086,28.198519445964873,27.785880879112604,28.104330431049306,168649200
2015-07-27,27.5324649810791,27.72084471917167,27.386697002890582,27.604228283454344,177822000
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400
2015-07-29,27.581806182861328,27.696179549140552,27.420338303637084,27.61768869423219,148046800
2015-07-30,27.442766189575195,27.487617618569644,27.294753394143296,27.431552476840412,134513200
2015-07-31,27.202804565429688,27.50331287195031,27.115343090488782,27.49434224490866,171540000
2015-08-03,26.56141471862793,27.487609986895492,26.35509375400843,27.247651315355515,279904000
2015-08-04,25.709226608276367,26.3954632715135,25.3975046134744,26.332670597880302,496554400
2015-08-05,25.87966537475586,26.337157058984335,25.139604945068488,25.330226052420674,397250400
2015-08-06,25.935983657836914,26.24461190151116,25.708456500286978,26.12521608802686,211612000
2015-08-07,26.023839950561523,26.18829191624943,25.794059564822017,25.81208202766498,154681600
2015-08-10,26.970006942749023,27.030830625206193,26.25137691338986,26.25137691338986,219806400
2015-08-11,25.566532135009766,26.62307544621346,25.53048892601448,26.53972283991694,388331200
2015-08-12,25.96076202392578,26.001311704362486,24.69696565548448,25.350265298646253,404870000
2015-08-13,25.940488815307617,26.22208334930202,25.80307054522102,26.1409839860143,194143200
2015-08-14,26.12296485900879,26.20181099485182,25.68367801737129,25.753512920729854,171718000
2015-08-17,26.393293380737305,26.50367795712996,26.019335013566987,26.140984058837454,163538800
2015-08-18,26.244611740112305,26.456371389120584,26.134227159098433,26.22884251425318,138242800
2015-08-19,25.90894889831543,26.24911383864826,25.834607533057312,26.15449849307422,193146000
2015-08-20,25.37729835510254,25.760266212838385,25.147516265487795,25.699442553067744,274006400
2015-08-21,23.82514762878418,25.208339657379128,23.80036717560769,24.87718425467186,513102000
2015-08-24,23.23042106628418,24.509986574734764,20.725355713481914,21.371897320238247,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.710477828979492,24.755532255503386,23.66519932143608,24.12475997187165,387098400
2015-08-27,25.43812370300293,25.510211835785952,24.784824032878664,25.282684687177554,338464400
2015-08-28,25.52147674560547,25.52598150204368,25.127244386669297,25.26916741714831,212657600
2015-08-31,25.40208625793457,25.800823456867107,25.230876259220516,25.237634254652363,224917200
2015-09-01,24.266687393188477,25.20383297561346,24.185588041408305,24.814107158346445,307383600
2015-09-02,25.307464599609375,25.307464599609375,24.584330000684076,24.832134579921778,247555200
2015-09-03,24.863676071166992,25.40658953677416,24.78933468830887,25.34125938687311,212935600
2015-09-04,24.615867614746094,24.881692929927983,24.444659371468504,24.548285956204943,199985200
2015-09-08,25.300703048706055,25.357021950848996,24.852405068888853,25.174549257895144,219374400
2015-09-09,24.81411361694336,25.685929297421087,24.728507768495984,25.627358864892383,340043200
2015-09-10,25.35927963256836,25.519225136439918,24.7577940647591,24.84114495455993,251571200
2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000
2015-09-14,25.97653579711914,26.332471752308543,25.875162437635133,26.26263684771809,233453600
2015-09-15,26.195053100585938,26.251372014792125,25.776040241394576,26.116206964440654,173364800
2015-09-16,26.224346160888672,26.25363138437765,26.00582844773716,26.188301222393992,148694000
2015-09-17,25.663402557373047,26.24236092992136,25.618348113241353,26.05538343992965,256450400
2015-09-18,25.55752182006836,25.749007497654606,25.201587599083467,25.278180495144515,297141200
2015-09-21,25.954002380371094,25.990047302341885,25.604826222040554,25.607077740626373,200888000
2015-09-22,25.546262741088867,25.72197749845683,25.34801904049563,25.541756264956987,201384800
2015-09-23,25.753511428833008,25.843622029740743,25.523731029299196,25.598070685235076,143026800
2015-09-24,25.90669822692871,26.019336045306662,25.314223920998707,25.512465862605882,200878000
2015-09-25,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600
2015-09-28,25.329994201660156,25.80983070919443,25.329994201660156,25.64763196898093,208436000
2015-09-29,24.56855583190918,25.57103326052988,24.29822580549258,25.417845787236104,293461600
2015-09-30,24.847902297973633,25.127243593677708,24.49421963301002,24.818615366541106,265892000
2015-10-01,24.685699462890625,24.694710692699427,24.174322913218333,24.570808431223846,255716400
2015-10-02,24.865921020507812,25.007845753687356,24.228392355369188,24.332018928920757,232079200
2015-10-05,24.95603370666504,25.088947220448052,24.570812590392187,24.753285298438104,208258800
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200
2015-10-07,24.95603370666504,25.179056096356344,24.6474071973742,25.172298102534885,187062400
2015-10-08,24.66767692565918,24.823117631618317,24.377071210426,24.823117631618317,247918400
2015-10-09,25.257905960083008,25.293949169584454,24.665429913192597,24.78032097349221,211064400
2015-10-12,25.140764236450195,25.399831598717086,25.104721023258,25.395326841586918,121868800
2015-10-13,25.183565139770508,25.332246175155987,24.933509030574335,24.965047484102065,132197200
2015-10-14,24.827625274658203,25.12273577974544,24.68119578144944,25.07092335087739,177849600
2015-10-15,25.1993350982666,25.25340077463883,24.890706829821273,24.989828668767743,150694000
2015-10-16,25.01460075378418,25.23086510558611,24.899709726080683,25.18130420270553,156930400
2015-10-19,25.170047760009766,25.174552516529044,24.805100608146226,24.96054134817052,119036800
2015-10-20,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
2015-10-21,25.62735939025879,26.037361019949046,25.613841682022336,25.681425067053965,167180800
2015-10-22,26.019332885742188,26.019332885742188,25.703946688838375,25.75576083523572,166616400
2015-10-23,26.825824737548828,26.85961642869527,26.206316701825735,26.289667592107904,237467600
2015-10-26,25.96977424621582,26.611809445371954,25.888674882246978,26.600546695147568,265335200
2015-10-27,25.805320739746094,26.253618703760807,25.67916523466566,25.996804656538995,279537600
2015-10-28,26.868623733520508,26.87538344616757,26.145489164784397,26.341479582349322,342205600
2015-10-29,27.15247344970703,27.188518378200193,26.64335000640024,26.740218603329627,204909200
2015-10-30,26.92044448852539,27.307918943606012,26.909180016733732,27.25610477956831,197461200
2015-11-02,27.298892974853516,27.339442645212156,26.94521040733723,27.21328887908135,128813200
2015-11-03,27.612030029296875,27.81928316734913,27.190764041518047,27.21103973910817,182076000
2015-11-04,27.483627319335938,27.89362890403966,27.398023197243226,27.738188166752433,179544400
2015-11-05,27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800
2015-11-06,27.388608932495117,27.558288902044342,27.28906452408983,27.39992162089463,132169200
2015-11-09,27.277742385864258,27.558279355031882,27.16009840720471,27.36597580137725,135485600
2015-11-10,26.41803550720215,26.71214810263013,26.25740536621641,26.447447802389142,236511600
2015-11-11,26.268720626831055,26.565094407794263,26.065104327436025,26.327543496894915,180872000
2015-11-12,26.18048667907715,26.429350273053505,26.164649951989755,26.302656456354367,130102400
2015-11-13,25.415790557861328,26.14654622367155,25.399953833268462,26.062836835924397,183249600
2015-11-16,25.832075119018555,25.845648962392257,25.112632076959997,25.198602628449553,152426800
2015-11-17,25.72121238708496,26.028898760505935,25.637503010497113,25.999486471559052,110467600
2015-11-18,26.535680770874023,26.580928065036172,26.130711101650345,26.189533964920045,186698800
2015-11-19,26.872785568237305,27.092238633338926,26.415781550763413,26.61487211933362,173183200
2015-11-20,26.990427017211914,27.130694683041032,26.888618002966997,26.96780164110825,137148400
2015-11-23,26.639751434326172,27.087707249764325,26.54699223563609,26.983635364282005,129930000
2015-11-24,26.895408630371094,27.001741698840444,26.497227501987865,26.54473769141743,171212800
2015-11-25,26.70309829711914,26.97458724505639,26.67821176707305,26.97006147991692,85553200
2015-11-27,26.6533260345459,26.789071375613116,26.605815855601858,26.76192196218493,52185600
2015-11-30,26.764183044433594,27.01530949201183,26.639750398850293,26.694047495980463,156721200
2015-12-01,26.546995162963867,26.879568168873835,26.43840095250787,26.865994324085296,139409600
2015-12-02,26.30718231201172,26.721201853689273,26.261935010373545,26.546996117627085,133546400
2015-12-03,26.06283950805664,26.42256189793782,25.841125341024956,26.36826479749161,166278000
2015-12-04,26.929340362548828,26.979113426593596,26.042480192888327,26.083203452009155,231108000
2015-12-07,26.759658813476562,27.117118319395093,26.65332576953224,26.91802780112242,128336800
2015-12-08,26.74834442138672,26.832052080591332,26.438395133698798,26.587712571731082,137238000
2015-12-09,26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600
2015-12-10,26.282289505004883,26.456495199486152,26.132972064380155,26.252878938567427,116850800
2015-12-11,25.605838775634766,26.105828880765728,25.5311791744785,26.060581579135583,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400
2015-12-16,25.189544677734375,25.336600928994105,24.614896963825533,25.128460676233964,224954000
2015-12-17,24.655624389648438,25.395428083017723,24.655624389648438,25.343392147963293,179091200
2015-12-18,23.988222122192383,24.777799080844837,23.938449055983405,24.639794296457037,385813200
2015-12-21,24.282333374023438,24.291383178826663,23.884150593050297,24.271020686500957,190362400
2015-12-22,24.259706497192383,24.370563570652795,24.08323791612002,24.298166867933446,131157600
2015-12-23,24.571914672851562,24.626211763331916,24.25291559837354,24.268752321683365,130629600
2015-12-24,24.440698623657227,24.66015162530188,24.422599015546123,24.66015162530188,54281600
2015-12-28,24.166955947875977,24.363785362884837,24.022162490653653,24.341159982758594,106816800
2015-12-29,24.60133171081543,24.757437828856503,24.176001225664045,24.198624875477893,123724800
2015-12-30,24.280065536499023,24.592275971165964,24.24839208918818,24.56512828837005,100855200
2015-12-31,23.81401824951172,24.21446221211971,23.714472116537895,24.209938172472665,163649200
2016-01-04,23.83437156677246,23.838897331078705,23.076468296371022,23.2144747644646,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782365798950195,23.160187885714524,22.594587923217507,22.750692339136293,273829600
2016-01-07,21.820844650268555,22.653407817847228,21.816320610292557,22.325360548255965,324377600
2016-01-08,21.936220169067383,22.422636292013316,21.890972880172917,22.29594250225007,283192000
2016-01-11,22.291419982910156,22.411326869402668,22.022193914395793,22.39096610425806,198957600
2016-01-12,22.614944458007812,22.780100375599023,22.361555100877425,22.748426921716945,196616800
2016-01-13,22.033512115478516,22.893224753372426,22.013151345238356,22.696395344013663,249758400
2016-01-14,22.51540184020996,22.7325937379302,21.66021499995496,22.162468027044163,252680400
2016-01-15,21.974681854248047,22.105901416409207,21.574237972704516,21.76427866873913,319335600
2016-01-19,21.868350982666016,22.31856792960295,21.60591185310772,22.264270833377413,212350800
2016-01-20,21.897764205932617,22.214500470129966,21.135334979566526,21.51541815138859,289337600
2016-01-21,21.786907196044922,22.144364994082142,21.479220735553653,21.958848309910092,208646000
2016-01-22,22.945255279541016,22.954305084655992,22.255224468743922,22.31404561288052,263202000
2016-01-25,22.497303009033203,22.97014371445254,22.44526705683098,22.967880831467927,207178000
2016-01-26,22.62173080444336,22.823084210172762,22.187350539908493,22.60815696057469,300308000
2016-01-27,21.135332107543945,21.861562015968353,21.117232500375312,21.728081296765147,533478800
2016-01-28,21.286916732788086,21.384199983373826,20.902309496188032,21.219045781309546,222715200
2016-01-29,22.022197723388672,22.022197723388672,21.34574070031797,21.445286838883526,257666000
2016-02-01,21.816312789916992,21.879659683317424,21.583285978019667,21.82536259269897,163774000
2016-02-02,21.375150680541992,21.72808444103568,21.32990165607242,21.5878150542907,149428800
2016-02-03,21.798213958740234,21.909071026129215,21.284650146650772,21.492790439810253,183857200
2016-02-04,21.973363876342773,22.13941594307392,21.65263554942315,21.805038383742684,185886800
2016-02-05,21.386503219604492,22.0461596138237,21.311440229727474,21.955172225752072,185672400
2016-02-08,21.611690521240234,21.7686419369141,21.163579209262206,21.184050453960722,216085600
2016-02-09,21.60714340209961,21.82323862900009,21.36602833978265,21.447916801595916,177324800
2016-02-10,21.4433650970459,21.916498015833483,21.40469603019183,21.818686900271047,169374400
2016-02-11,21.31370735168457,21.545725209408825,21.061218248805595,21.33418033227886,200298800
2016-02-12,21.379676818847656,21.495685767643817,21.156759567918414,21.425171374963732,161405600
2016-02-16,21.982465744018555,22.030233725287705,21.520706856310273,21.613967657233903,196231600
2016-02-17,22.319114685058594,22.33958592976294,21.87100337295297,21.98928572504808,179452800
2016-02-18,21.896024703979492,22.49426367711747,21.857353905333543,22.482889606555805,156084000
2016-02-19,21.84598731994629,22.009764260678107,21.791395584849003,21.836888408190077,141496800
2016-02-22,22.037057876586914,22.041608199899244,21.818689214471288,21.907401429223263,137123200
2016-02-23,21.538909912109375,21.95062575697708,21.507064583525146,21.927879341622667,127770400
2016-02-24,21.85963249206543,21.923323132136613,21.22727294358755,21.377402368418014,145022800
2016-02-25,22.009763717651367,22.009763717651367,21.666287182948636,21.848261942703175,110330800
2016-02-26,22.04388427734375,22.29637169759186,21.968819558530566,22.109848349154202,115964400
2016-02-29,21.993831634521484,22.344131768949993,21.984732726887593,22.032500690386136,140865200
2016-03-01,22.867311477661133,22.921903201240475,22.159887290690275,22.212205588390198,201628400
2016-03-02,22.917346954345703,22.94919226040992,22.664857930951534,22.86275524901262,132678400
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.431434631347656,23.599760145498422,23.058387959208215,23.28585552687567,184220400
2016-03-07,23.172119140625,23.39048777280841,22.965122844283865,23.290401498934486,143315600
2016-03-08,22.981042861938477,23.147094912198302,22.837738951628335,22.924175982943105,126247600
2016-03-09,23.001516342163086,23.106151193542534,22.80816756101292,23.04473399104276,108806800
2016-03-10,23.01289176940918,23.25628198010357,22.780875630465992,23.067485231287325,134054400
2016-03-11,23.260831832885742,23.265380420230482,23.087956011311437,23.256281510101342,109632800
2016-03-14,23.31997299194336,23.408686935062335,23.15164748704423,23.18121937989713,100304400
2016-03-15,23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,24.1047420501709,24.182080201802957,23.79083564887822,23.795385972762507,153214000
2016-03-17,24.06607437133789,24.2184772569466,23.875000672228317,24.002381981341248,137682800
2016-03-18,24.093366622924805,24.225298241119127,23.927316254714697,24.188902593848976,176820800
2016-03-21,24.091087341308594,24.48688036425567,23.91593636841071,24.095635928391857,142010800
2016-03-22,24.275341033935547,24.40499748842229,23.931864493458757,23.940963405143435,129777600
2016-03-23,24.141130447387695,24.354950499645543,24.088813882754188,24.220745478208592,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.927310943603516,24.15477848223136,23.897739052900555,24.1115590945514,77645600
2016-03-29,24.493711471557617,24.518733046632008,23.85680149129325,23.859076653238215,124760400
2016-03-30,24.921342849731445,25.116965070789703,24.70297422201423,24.7143482930635,182404400
2016-03-31,24.791690826416016,24.998687155291268,24.766669254014836,24.9577429218566,103553600
2016-04-01,25.019155502319336,25.021430663757336,24.611988376901795,24.743919973270767,103496000
2016-04-04,25.27619743347168,25.51958766809767,25.082848607328156,25.116969090497005,149424800
2016-04-05,24.978208541870117,25.187479985286735,24.889496345326787,24.909969325150364,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.689332962036133,25.116971415747532,24.593796988670825,25.010061368459674,127207600
2016-04-08,24.716625213623047,24.96911260158026,24.60516486281343,24.773492102037853,94326800
2016-04-11,24.798511505126953,25.160185811584803,24.75529385078219,24.787139168905565,117630000
2016-04-12,25.121519088745117,25.135166587660112,24.716627090161783,24.87130337237129,108929200
2016-04-13,25.485464096069336,25.55370331869652,25.203404824576406,25.203404824576406,133029200
2016-04-14,25.499113082885742,25.565078883419442,25.32396382559538,25.389929626129085,101895600
2016-04-15,24.987308502197266,25.544605007100053,24.960013508537088,25.50138561988534,187756000
